model,scenario,region,variable,unit,subannual,2019,2020,2022,2025,2030,2035,2040,2045,2050
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Liquids|Fossil,EJ/yr,Year,0.0153938857838511,0.0145279560238122,0.0140488417819142,0.012622233480215,0.0102445529773831,0.0075648017227649,0.0048850504681468,0.0032676023547537,0.0016501542413607
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Solar,EJ/yr,Year,0.0007583038532175,0.0029524362180382,0.0027945453766733,0.0025069609691854,0.0020276536233723,0.0015056797419674,0.0009837058605626,0.0006325043650576,0.0002813028695527
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Solids|Biomass,EJ/yr,Year,0.0025100994389504,0.0024546064369133,0.0029036710038781,0.0027916458639083,0.002604937297292,0.0020398911983647,0.0014748450994375,0.0010592399980851,0.0006436348967326
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Solids|Fossil,EJ/yr,Year,8.783415250945836e-05,8.406812412431464e-05,7.705974712735042e-05,6.646545125477132e-05,4.88082914671395e-05,2.570872231899557e-05,2.6091531708516413e-06,1.4050208392291097e-06,2.0088850760657809e-07
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Gases|Fossil,EJ/yr,Year,0.077846311032772,0.0788732526416424,0.0791282543214038,0.0734950032165215,0.0641062513750512,0.0514119663566816,0.0387176813383121,0.029024571282207,0.0193314612261019
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Heat,EJ/yr,Year,0.0752109326422214,0.0748494248837232,0.0738843064755201,0.0742208699230104,0.074781809002161,0.0759314475581049,0.0770810861140489,0.0775456288829445,0.0780101716518402
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Liquids|Fossil,EJ/yr,Year,0.0570270754396915,0.0558575168251991,0.0550885163247585,0.0503552611917257,0.042466502636671,0.0323515050113201,0.0222365073859691,0.0163698541000485,0.0105032008141279
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Solar,EJ/yr,Year,0.0059450371190905,0.0081452662125229,0.0084233516827225,0.0084249934880062,0.0084277298301458,0.0072176228277385,0.0060075158253312,0.0049135661683976,0.0038196165114641
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,Year,0.0685116607928648,0.0672728613717481,0.0637682818342,0.0559763339842902,0.0429897542344406,0.0306922739255242,0.0183947936166077,0.0125569267111131,0.0067190598056185
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Solids|Fossil,EJ/yr,Year,0.0009846417233347,0.0008764342637732,0.0007620513788424,0.0006349733666866,0.0004231766797602,0.0002241914135083,2.520614725654013e-05,1.3517156503439764e-05,1.8281657503393944e-06
